fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,wine_type_encoded,quality_category
-0.8703242014077097,-0.7875977920718493,-0.8497549920440175,2.573060959573436,-0.8457614837000258,1.6590436286961132,1.2389801937139806,1.9463471790724574,-0.7116744065771909,0.0011841714191754104,-1.2974467914432335,0.5835001636202701,1
0.4133223997452279,-1.056221120441268,-0.2728595946697409,0.48605135990851955,-0.5723701921766473,-0.056775047591712036,-0.0751614019060655,0.6778153219378596,-0.14034213928038086,-0.8387880885828991,-1.129429741725196,0.5835001636202701,1
2.1554142155956444,1.6971679953452732,0.8809312000788118,-0.63323870471624,0.7945862654402452,-0.5301043376021466,-0.8210255507714971,1.5966438022407263,1.5101732995770636,0.7647953168756063,-0.8774041671481378,-1.7137955777006078,1
0.2299443138662374,-0.18319530324065733,1.16937889876595,2.141667913832643,-0.5268049769227509,1.8957082737013304,1.5941535979356147,1.2880819991539405,-1.0290812217420833,0.4593508586930336,-0.9614126920071567,0.5835001636202701,1
1.8803470867771568,1.2270771706987909,2.3231696935145036,-0.3767347315730659,2.480499229834414,0.12072343616220092,-0.8032668805604154,1.73378238139043,-2.8065593866654908,2.482920394152576,-0.9614126920071567,-1.7137955777006078,0
-0.5952570725892231,-0.7204419599794946,-0.8497549920440175,0.5793255319605829,-0.1622832548915794,0.8307173711778527,1.150186842658572,0.17040257908406617,-0.26730486534633835,-0.38062140130904043,-0.8494013255284679,0.5835001636202701,1
-0.8703242014077097,1.5628563311605637,-1.570874238761863,-0.6798757907422716,-0.25341368539937237,-1.53592907887432,-1.8332697528031543,-0.02159143172548862,1.383210573511106,1.7574898059689668,0.2147066560191115,-1.7137955777006078,1
-1.2370803731656923,-0.1160394711483026,-0.6334192180286637,-0.8197870488203666,-0.9368919142078188,0.5348865649213311,0.12018397041583324,-2.0032439004383784,-1.6638948520718706,-1.3733158904024008,1.2228089543273406,0.5835001636202701,1
-0.6869461155287184,-0.38466279951772114,0.8088192754070271,0.48605135990851955,-0.3901093311610618,1.777375951198722,1.8960509915240036,0.22525801074391721,-0.8386371326431484,-0.6097047449459696,-0.9614126920071567,0.5835001636202701,1
0.04656622798724609,-0.7204419599794946,1.0251550494223811,0.3228215588174089,-0.8001962684461297,-0.7667689826073638,-0.5191281571831081,-0.6010019286329175,-0.7751557696101683,1.910212035060253,0.9707833797502825,0.5835001636202701,1
0.2299443138662374,0.8912980102370172,1.0251550494223811,-0.6565572477292557,2.480499229834414,-1.358430595120407,-1.673441720903419,0.6606729995441514,0.6214342171153612,0.7647953168756063,-0.0373189185579465,-1.7137955777006078,1
2.292947780004888,0.21973968931347065,2.3231696935145036,-0.63323870471624,1.1135427722175204,-1.0625997888638854,-1.602407040059092,0.43096587946845377,-1.4099693999399556,0.9175175459668926,1.8948771531994943,-1.7137955777006078,1
-1.053702287286701,0.21973968931347065,0.01558810401739717,-0.9363797638854457,-0.025587609129890315,0.0615572749108966,1.8516543159962995,-0.7347120433038568,0.4309901280164264,1.452045347786394,-0.6253785925710799,0.5835001636202701,1
0.6883895285637153,-1.1905327846259772,2.3231696935145028,2.573060959573436,-0.1622832548915794,2.3098714024604607,1.7007056192021048,2.008059539689761,-0.45774895444527597,-0.15153805767211093,-1.0454212168661756,0.5835001636202701,2
-0.22850090083124047,-0.9219094562565585,1.3136027481095192,1.1622891072859785,-0.8001962684461297,2.8423668537221998,0.9370828001255916,0.6366737481929523,-0.45774895444527597,0.15390640051046175,-0.2893444931350045,0.5835001636202701,1
0.13825527092674134,1.428544666975855,-2.0756577114643546,-0.7964685058073507,0.8401514806941417,-0.7667689826073638,-1.2827509762596214,0.36239658989362095,0.9388410322802563,-0.38062140130904043,-1.2974467914432335,-1.7137955777006078,0
0.8717676144427058,-0.5189744637024306,0.37614772737631985,-0.7265128767683033,0.8401514806941417,1.06738201618307,0.795013438436938,0.12240407638166796,0.9388410322802563,1.2993231186951077,0.29871518087813037,0.5835001636202701,1
-0.5035680296497279,-0.65328612788714,-0.20074766999795668,-0.7031943337552874,-1.3925440667467832,-0.6484366601047552,-0.5013694869720264,-1.5575435182019268,0.1770646758845114,-0.6097047449459696,1.6428515786224362,0.5835001636202701,1
0.0007217065174984637,-1.1233769525336226,-0.5613072933568793,1.069014935233915,2.480499229834414,1.5407113061935045,1.1324281724474903,0.4241089505109629,-0.45774895444527597,-0.6860658594916127,-0.2893444931350045,0.5835001636202701,1
-0.9620132443472058,0.018272193036406852,-0.34497151934152553,-0.5632830756771925,-1.3469788514928867,-0.589270498853451,-0.16395475296147402,-1.3518356494773904,1.129285121379191,1.070239775058179,1.3908260040453782,0.5835001636202701,2
-0.22850090083124047,0.4212071855905348,0.37614772737631985,0.9057851341428046,-0.025587609129890315,0.3573880811674182,0.5996680661150392,0.49953516904328665,-0.39426759141229584,-0.2278991722177541,-1.0454212168661756,0.5835001636202701,1
-1.2370803731656923,1.8314796595299825,-2.219881560807924,0.7891924190777254,-0.5723701921766473,0.0615572749108966,-0.18171342317255573,-1.248981715115141,0.24054603891748877,1.452045347786394,2.9449837139372335,0.5835001636202701,2
1.7886580438376616,0.15258385722111592,0.5203715767198891,-0.7498314197813192,0.29336889764738466,-0.5301043376021466,-1.0518882635155593,0.13954639877537617,-0.26730486534633835,2.215656493242825,0.3827237057371492,-1.7137955777006078,2
2.292947780004888,1.3613888348835002,0.37614772737631985,2.4214904299888333,2.480499229834414,1.4815451449422001,-0.34154145507229106,3.1137393340841504,-0.26730486534633835,1.8338509205146099,-1.2974467914432335,-1.7137955777006078,1
1.6969690008981664,0.8912980102370172,-0.05652382065438745,-0.5399645326641767,1.3869340637408993,-0.3526058538482336,0.19121865126016005,1.3223666439413568,0.5579528540823838,0.6120730877843199,-0.9614126920071567,-1.7137955777006078,1
-0.6869461155287184,0.0854280251287612,1.3857146727813037,0.6492811609996304,0.06554282137790263,1.3632128224395916,1.1146695022364086,0.16354565012657526,-0.6481930435442108,-0.6097047449459696,-0.7933956422891191,0.5835001636202701,1
-0.9620132443472058,-0.1160394711483026,-0.4891953686850948,-0.7731499627943349,-0.8913266989539224,0.4165542424187225,0.3865640235820588,-0.8718506224535224,1.5736546626100436,-0.2278991722177541,0.2147066560191115,0.5835001636202701,2
-0.5035680296497279,-1.1905327846259772,-0.12863574532617206,-0.7964685058073507,-0.8913266989539224,-0.8851013051099725,-0.64343884866068,-0.8718506224535224,1.0023223953132336,-0.6860658594916127,0.5507407554551869,0.5835001636202701,1
-0.13681185789174524,-0.18319530324065733,-0.41708344401331016,0.5560069889475672,0.7034558349324529,-0.11594120884301636,0.8127721086480197,0.29382730031875004,-0.5847116805112335,-0.5333436304003264,-0.6253785925710799,0.5835001636202701,1
0.2299443138662374,0.4212071855905348,-0.20074766999795668,0.08963612868725068,-0.43567454641495823,0.0615572749108966,0.13794264062691494,-0.18615772670511788,0.49447149104940374,-0.2278991722177541,0.46673223059616803,0.5835001636202701,2
0.13825527092674134,-0.7875977920718493,1.2414908234377344,1.0223778492078837,-0.8913266989539224,-0.056775047591712036,0.3510466831598954,-0.2204423714925343,-1.473450762972933,-1.60239923403933,0.3827237057371492,0.5835001636202701,2
-0.5952570725892231,-1.7277794413648144,0.0877000286891818,-0.7265128767683033,-1.164717990477301,-0.4117720150995379,-0.3770587954944545,-1.2146970703277247,0.7483969431813187,1.2993231186951077,1.2228089543273406,0.5835001636202701,2
-0.5035680296497279,-0.5189744637024306,-0.4891953686850948,1.5353857954942316,-0.3901093311610618,0.8898835324291571,1.1324281724474903,0.8115254366087988,0.6849155801483413,-0.7624269740372559,-0.6253785925710799,0.5835001636202701,1
-0.32018994377073656,-0.5189744637024306,0.1598119533609664,2.3515348009497856,0.29336889764738466,0.7123850486752441,0.8482894490701831,0.8595239393111971,0.1135833128515341,-0.07517694312646776,-0.0373189185579465,0.5835001636202701,0
-0.04512281495224998,-1.1233769525336226,0.5924835013916737,2.223282814378199,-0.2989789006532688,1.0082158549317657,0.7417374278036929,1.6823554142092674,0.7483969431813187,1.910212035060253,-1.2134382665842147,0.5835001636202701,1
0.5967004856242192,-0.7875977920718493,-0.41708344401331016,0.9291036771558203,-0.2989789006532688,0.4757204036700268,0.315529342737732,0.8423816169174889,0.1770646758845114,0.0011841714191754104,-0.2893444931350045,0.5835001636202701,1
0.4133223997452279,-1.3920002809030412,0.1598119533609664,0.9990593061948679,0.3844993281551776,0.5940527261726355,0.20897732147124176,0.7052430377678232,-0.07686077624740353,-1.0678714322198282,-0.7933956422891191,0.5835001636202701,1
0.505011442684724,2.301570484176465,1.2414908234377344,-0.7498314197813192,2.480499229834414,-0.589270498853451,-0.03964406148390209,0.773812327342656,-0.07686077624740353,1.3756842332407508,-1.0454212168661756,-1.7137955777006078,1
-0.04512281495224998,0.8912980102370172,-0.5613072933568793,0.22954738676534556,-0.43567454641495823,-1.1217659501151898,-0.6611975188717617,0.36239658989362095,-0.07686077624740353,0.23026751505610493,-0.7093871174301002,0.5835001636202701,1
-0.8703242014077097,0.7569863460523081,2.3231696935145036,0.5093699029215355,2.070412292549346,1.0082158549317657,1.5586362575134514,0.4378228084259447,-0.07686077624740353,-0.7624269740372559,-1.129429741725196,0.5835001636202701,1
0.9634566573822011,-0.9219094562565585,0.8088192754070271,-0.5866016186902083,1.0224123417097275,0.0615572749108966,-1.122922944359886,0.7463846115127305,1.9545428408079133,2.1392953786971827,-0.12132744341696534,-1.7137955777006078,1
2.292947780004888,0.4212071855905348,1.4578265974530884,-0.7031943337552874,1.7514557857720705,-0.8851013051099725,-1.069646933726641,1.8709209605400956,-1.219525310841021,0.9938786605125358,-0.2893444931350045,-1.7137955777006078,1
-0.5035680296497279,1.6300121632529183,-2.1477696361361396,-0.7031943337552874,0.3844993281551776,0.4165542424187225,-1.0874056039377227,-0.2752978031524234,0.8118783062142988,1.7574898059689668,0.8867748548912637,-1.7137955777006078,2
0.6883895285637153,1.7643238274376278,-1.8593219374490013,-0.7964685058073507,0.7034558349324529,-0.8851013051099725,-0.9808535826712325,0.6366737481929523,0.49447149104940374,-0.5333436304003264,-0.9614126920071567,-1.7137955777006078,1
0.04656622798724609,-0.45181863161007585,2.3231696935145036,1.7452526826113741,-0.7546310531922332,1.0082158549317657,0.7417374278036929,1.2195127095791076,-1.1560439478080407,-0.6860658594916127,-1.5494723660202916,0.5835001636202701,1
0.5967004856242192,2.301570484176465,-2.0035457867925706,-0.63323870471624,1.7514557857720705,-0.8851013051099725,-1.069646933726641,0.8423816169174889,0.24054603891748877,0.9175175459668926,-0.6253785925710799,-1.7137955777006078,1
2.292947780004888,-0.5189744637024306,0.8809312000788118,-0.33009764554703425,0.7945862654402452,-1.4175967563717113,-1.6912003911145006,1.3909359335162277,-0.6481930435442108,2.215656493242825,-1.0454212168661756,-1.7137955777006078,1
-0.04512281495224998,-1.3920002809030412,-0.20074766999795668,2.444808973001849,0.4756297586629705,1.5407113061935045,0.022511284254883867,0.9692348026309372,-0.39426759141229584,-0.9151492031285422,-0.7093871174301002,0.5835001636202701,2
0.2299443138662374,-0.7875977920718493,-0.2728595946697409,0.9291036771558203,-0.34454411590716527,-0.4709381763508423,0.12018397041583324,0.04697785784934422,-0.7751557696101683,0.15390640051046175,0.2147066560191115,0.5835001636202701,1
-0.5035680296497279,1.0927655065140813,-2.2919934854797086,-0.7498314197813192,0.3844993281551776,-0.5301043376021466,-1.5313723592147652,-0.35072402168474714,1.383210573511106,0.15390640051046175,1.4748345289043985,-1.7137955777006078,1
-1.6955255878631703,-0.854753624164204,-0.20074766999795668,-1.0063353929244931,-1.164717990477301,-1.1217659501151898,-0.8565428911936604,-0.8204236552723978,0.49447149104940374,-0.991510317674185,-0.6253785925710799,0.5835001636202701,1
-0.04512281495224998,-0.9890652883489133,-0.2728595946697409,-0.33009764554703425,-0.9368919142078188,-0.8259351438586682,-0.64343884866068,-0.5290041745793201,-1.981301667236763,1.910212035060253,0.7187578051732261,0.5835001636202701,1
-0.32018994377073656,-0.5189744637024306,0.5924835013916737,0.5793255319605829,-0.34454411590716527,0.8898835324291571,1.150186842658572,0.4412512729046711,-0.14034213928038086,-0.3042602867633973,-1.0454212168661756,0.5835001636202701,1
0.13825527092674134,-0.65328612788714,-0.12863574532617206,-0.5866016186902083,-0.5268049769227509,0.0615572749108966,-0.18171342317255573,-1.1804124255403083,-1.0925625847750633,0.23026751505610493,0.6347492803142072,0.5835001636202701,2
2.292947780004888,-0.5189744637024306,2.3231696935145036,-0.5749423471837004,1.432499278994796,-1.1809321113664941,-1.5846483698480103,0.8423816169174889,-0.26730486534633835,0.6120730877843199,1.0547919046093028,-1.7137955777006078,1
0.505011442684724,-0.38466279951772114,-0.5613072933568793,-0.6099201617032242,-0.43567454641495823,-0.056775047591712036,0.7594960980147746,-0.4878626008344128,0.3040274019504689,0.23026751505610493,0.04668960630107234,0.5835001636202701,1
2.292947780004888,0.7569863460523081,0.4482596520481045,-0.5866016186902083,1.2502384179792099,0.23905575866480955,-0.8565428911936604,0.9315216933647944,-0.45774895444527597,0.38298974414739045,-0.6253785925710799,-1.7137955777006078,1
-0.8703242014077097,-0.5525523797486079,-0.34497151934152553,-0.8664241348463982,-0.7546310531922332,0.002391113659592284,-0.5013694869720264,-2.1266686216731006,-1.0925625847750633,0.4593508586930336,1.9788856780585131,0.5835001636202701,2
-0.22850090083124047,-0.45181863161007585,1.2414908234377344,2.573060959573436,0.15667325188569556,1.7182097899474176,2.1446723744791476,2.693752435438166,-1.5369321260059132,-0.45698251585468364,-1.6334808908793104,0.5835001636202701,1
0.13825527092674134,-1.1905327846259772,0.23192387803275064,-0.8197870488203666,-0.8001962684461297,-0.056775047591712036,-0.11067874232822891,-0.3850086664721636,0.3040274019504689,-0.15153805767211093,-0.2893444931350045,0.5835001636202701,1
-0.32018994377073656,-0.7204419599794946,-0.12863574532617206,0.4510735453889959,-0.43567454641495823,0.7123850486752441,1.150186842658572,0.019550142019418695,0.1770646758845114,0.23026751505610493,0.04668960630107234,0.5835001636202701,1
0.7800785715032106,0.21973968931347065,-0.05652382065438745,-0.07359367240386014,-0.7090658379383368,-1.5950952401256242,0.22673599168232347,-0.9198491251559207,-2.044783030269743,1.452045347786394,1.3068174791863594,0.5835001636202701,1
0.4133223997452279,-0.18319530324065733,1.2414908234377344,-0.24848274500147882,-0.43567454641495823,-0.17510737009432067,0.2977706725266503,-1.1461277807528918,-0.9021184956761258,1.070239775058179,1.8948771531994943,0.5835001636202701,2
0.3216333568057327,-1.1905327846259772,0.4482596520481045,1.7918897686374056,-0.4812397616688547,2.3986206443374174,0.8660481192812648,0.8629524037899236,-0.45774895444527597,2.215656493242825,-0.12132744341696534,0.5835001636202701,2
0.3216333568057327,-1.257688616718332,0.4482596520481045,-0.7498314197813192,0.019977606124006158,-0.6484366601047552,-0.23498943380580084,0.019550142019418695,0.1135833128515341,-0.6860658594916127,-0.4573615428530422,0.5835001636202701,1
1.6969690008981664,-0.18319530324065733,1.16937889876595,0.36945864484344043,-0.4812397616688547,-1.1217659501151898,-0.7322321997160885,-0.2547270162799507,-2.044783030269743,-1.1442325467654713,0.8867748548912637,0.5835001636202701,1
-0.32018994377073656,-1.056221120441268,-0.2728595946697409,0.8125109620907411,-0.2989789006532688,1.3040466611882873,2.2689830659567196,0.22525801074391721,-0.013379413214423387,0.0011841714191754104,-0.0373189185579465,0.5835001636202701,1
-0.22850090083124047,-0.65328612788714,0.37614772737631985,0.2528659297783613,-1.2102832057311974,0.4757204036700268,-0.03964406148390209,-1.2626955730301228,-0.20382350231336102,-1.4496770049480436,1.5588430537634175,0.5835001636202701,1
-0.32018994377073656,-0.1160394711483026,0.1598119533609664,-0.889742677859414,-0.43567454641495823,-0.9442674663612768,-0.8387842209825788,-0.9061352672409388,-1.0925625847750633,-0.45698251585468364,0.04668960630107234,0.5835001636202701,0
-0.04512281495224998,-0.31750696742536677,-0.12863574532617206,2.561401688066928,-0.8001962684461297,1.6590436286961132,1.5408775873023695,1.7132115945179573,0.49447149104940374,1.070239775058179,-1.2974467914432335,0.5835001636202701,1
0.505011442684724,0.4883630176828892,2.3231696935145036,-0.7498314197813192,2.480499229834414,-1.2992644338691026,-1.2294749656263764,0.773812327342656,-1.0290812217420833,2.482920394152576,-0.9614126920071567,-1.7137955777006078,1
0.4133223997452279,-0.7204419599794946,2.3231696935145028,1.8385268546634375,-0.9368919142078188,1.422378983690896,0.9903588107588367,1.185228064791691,-1.4099693999399556,0.0011841714191754104,-1.4654638411612713,0.5835001636202701,1
-0.5035680296497279,0.6226746818675987,-0.5613072933568793,1.6053414245332793,-0.6179354074305438,1.422378983690896,0.795013438436938,0.5749613875756103,-0.5212303174782533,0.07754528596481858,-0.6253785925710799,0.5835001636202701,1
-0.13681185789174524,-1.3920002809030412,0.37614772737631985,1.8268675831569294,-0.5268049769227509,0.3573880811674182,-0.16395475296147402,0.4343943439471802,-1.0925625847750633,0.15390640051046175,0.13069813116009119,0.5835001636202701,1
1.6969690008981664,0.6226746818675987,0.1598119533609664,-0.5866016186902083,1.2046732027253135,-0.23427353134562498,-0.5013694869720264,1.4252205783036442,1.0023223953132336,0.6884342023299631,-0.8774041671481378,-1.7137955777006078,1
0.505011442684724,-1.056221120441268,0.23192387803275064,0.18291030073931386,0.06554282137790263,-0.2934396925969293,0.5286333852707125,0.417252021553472,0.1135833128515341,0.07754528596481858,-0.2893444931350045,0.5835001636202701,1
-0.22850090083124047,-0.9890652883489133,0.23192387803275064,-0.0036380433648126992,0.61232540442466,0.12072343616220092,0.6351854065372027,0.15668872116908436,0.8753596692472762,-0.38062140130904043,-0.6253785925710799,0.5835001636202701,1
-1.2370803731656923,-0.25035113533301206,0.7367073507352425,-0.9130612208724298,-0.8001962684461297,-0.6484366601047552,-0.021885391272820392,-1.999815435959652,-0.7751557696101683,-0.5333436304003264,1.726860103481455,0.5835001636202701,2
-0.7786351584682144,-0.854753624164204,1.8904981454837952,1.1622891072859785,1.2502384179792099,0.23905575866480955,0.20897732147124176,0.5681044586181194,-1.727376215104848,-0.5333436304003264,-1.3814553163022525,0.5835001636202701,1
0.8717676144427058,-0.5189744637024306,0.0877000286891818,1.4187930804291526,-0.07115282438378678,1.3336297418139393,0.7772547682258563,1.0480894856420255,-1.219525310841021,-0.3042602867633973,-0.2893444931350045,0.5835001636202701,2
0.3216333568057327,-0.21677321928683468,0.5924835013916737,2.573060959573436,0.24780368239348818,0.8307173711778527,0.9903588107588367,1.8709209605400956,-1.473450762972933,-0.5333436304003264,-1.2974467914432335,0.5835001636202701,1
-0.13681185789174524,-0.7204419599794946,0.30403580270453523,0.48605135990851955,-1.164717990477301,0.0615572749108966,-0.18171342317255573,-0.8032813328786895,0.8118783062142988,-0.45698251585468364,1.3068174791863594,0.5835001636202701,2
-1.053702287286701,-1.3920002809030412,-0.2728595946697409,0.1595917577262981,-0.7090658379383368,1.5407113061935045,1.33665287987493,0.08811943159425153,2.3354310190057856,-0.7624269740372559,0.04668960630107234,0.5835001636202701,2
0.9634566573822011,-0.5861302957947853,1.0251550494223811,-0.2951198310275105,-0.1622832548915794,-0.9442674663612768,-0.21723076359471913,0.238971868658899,0.36750876498344626,0.38298974414739045,-0.7093871174301002,0.5835001636202701,1
-0.9620132443472058,-0.5861302957947853,-0.2728595946697409,1.1622891072859785,0.06554282137790263,1.5407113061935045,0.2977706725266503,-0.18615772670511788,-0.013379413214423387,-1.3733158904024008,0.29871518087813037,0.5835001636202701,1
-0.22850090083124047,-0.31750696742536677,0.6645954260634579,0.6492811609996304,-0.34454411590716527,1.3040466611882873,1.0081174809699185,0.2835419068825327,-0.6481930435442108,-0.15153805767211093,-0.7933956422891191,0.5835001636202701,1
-0.6869461155287184,-0.5189744637024306,0.5924835013916737,-0.7731499627943349,2.480499229834414,-1.4767629176230157,-0.9630949124601507,-0.7004273985164022,-0.8386371326431484,0.07754528596481858,-0.3733530179940234,0.5835001636202701,1
0.4133223997452279,-0.9890652883489133,0.7367073507352425,-0.8197870488203666,-0.43567454641495823,-1.4175967563717113,-0.004126721061738688,-1.077558491178059,-1.1560439478080407,1.6047675768776803,1.8948771531994943,0.5835001636202701,1
1.8803470867771568,-0.38466279951772114,1.0251550494223811,-0.42337181759909753,0.20223846713959204,0.5348865649213311,0.33328801294881366,0.49953516904328665,-0.5212303174782533,0.38298974414739045,-0.8774041671481378,0.5835001636202701,1
2.292947780004888,0.6898305139599533,0.7367073507352425,-0.6565572477292557,0.4756297586629705,-0.9442674663612768,-1.6912003911145006,1.0412325566845346,0.1770646758845114,0.30662862960174725,-0.12132744341696534,-1.7137955777006078,1
0.4133223997452279,-0.7875977920718493,-0.2728595946697409,1.628659967546295,0.1111080366317991,2.250705241209156,0.5108747150596308,1.2880819991539405,-1.473450762972933,-1.7551214631306162,-1.129429741725196,0.5835001636202701,1
2.292947780004888,0.15258385722111592,2.3231696935145036,-0.6798757907422716,1.6603253552642776,-1.4175967563717113,-1.6556830506923372,1.8709209605400956,-0.3307862283793185,0.6884342023299631,-1.129429741725196,-1.7137955777006078,1
2.292947780004888,-0.25035113533301206,2.3231696935145036,-0.5632830756771925,1.88815143153376,-1.2400982726177985,-1.5313723592147652,1.665213091815559,-0.14034213928038086,1.8338509205146099,0.2147066560191115,-1.7137955777006078,2
-1.3287694161051875,-0.9219094562565585,-0.5613072933568793,2.04839374178058,-0.2989789006532688,0.8307173711778527,-0.03964406148390209,1.3120812505051396,-1.6004134890388906,0.9938786605125358,-1.4654638411612713,0.5835001636202701,1
-0.8703242014077097,-1.257688616718332,1.0251550494223811,-0.7964685058073507,-0.6635006226844403,0.4757204036700268,0.15570131083799665,-0.5290041745793201,1.0023223953132336,-0.15153805767211093,-0.7093871174301002,0.5835001636202701,1
1.2385237862006884,0.8241421781446628,1.9626100701555798,-0.8431055918333824,2.480499229834414,-0.8259351438586682,-1.2294749656263764,0.8492385458749798,-1.219525310841021,2.482920394152576,-1.129429741725196,-1.7137955777006078,1
-1.053702287286701,-1.1233769525336226,0.0877000286891818,0.22954738676534556,-0.8001962684461297,0.002391113659592284,-0.0574027316949838,-0.3164393768973307,0.6214342171153612,0.38298974414739045,-0.34535017637437726,0.5835001636202701,2
